IdCustomer,Name,IdTransaction,DtTransaction,Points,Product,Quantity
65662aff-44d6-4f06-b9d9-07445c6e5943,kozat0,7feac46c-39f5-4245-8983-e3a0ab704800,2024-02-28 12:40:07.656855836 +0000 UTC,1,ChatMessage,1
e7c79c1a-7693-4e63-a844-c755e0bc3bd3,gabriel_aka,93e52c38-5b95-4727-a3e8-6507bac45d1e,2024-02-28 12:40:18.294252517 +0000 UTC,1,ChatMessage,1
65662aff-44d6-4f06-b9d9-07445c6e5943,kozat0,0bc28931-7754-4425-b956-90202790d8c5,2024-02-28 12:40:19.947087821 +0000 UTC,1,ChatMessage,1
2d7f6b3f-9366-44c1-9663-beb5f7e1254e,pipinstallsocialism,db4a135f-e258-4449-aed0-0da5f119dcc4,2024-02-28 12:40:31.415276454 +0000 UTC,1,ChatMessage,1
65662aff-44d6-4f06-b9d9-07445c6e5943,kozat0,645e1183-c43f-4a00-a657-5e015a4b88a4,2024-02-28 12:41:11.689822178 +0000 UTC,1,ChatMessage,1
65662aff-44d6-4f06-b9d9-07445c6e5943,kozat0,263e8f01-e47d-4ccc-ae21-7012ff016b39,2024-02-28 12:42:02.278469638 +0000 UTC,1,ChatMessage,1
1370597d-57dc-46ae-9d2f-ac6e4a285c81,skyavet,a9d88a2b-dd0a-4b6a-af7b-3080e4ab4ae5,2024-02-28 12:42:43.127815088 +0000 UTC,1,ChatMessage,1
c4f241f8-2140-4f72-b1a3-904fcc51e38c,otal_xandao,34205065-0ff8-4a93-b58e-f15c6d4ec792,2024-02-28 12:43:21.468231294 +0000 UTC,1,ChatMessage,1
044e95f2-8756-42bd-a0a3-d50708beb8da,leokirian,d09c01a9-b497-4b15-807e-ba0892d193f0,2024-02-28 12:43:41.793258518 +0000 UTC,1,ChatMessage,1
c4f241f8-2140-4f72-b1a3-904fcc51e38c,otal_xandao,eaa29a2b-e326-4dec-8bf8-51eb0f8d21d8,2024-02-28 12:43:49.445296765 +0000 UTC,1,ChatMessage,1
1370597d-57dc-46ae-9d2f-ac6e4a285c81,skyavet,59beeb43-4541-4e0f-8f42-b06fffd4f499,2024-02-28 12:44:31.805020662 +0000 UTC,1,ChatMessage,1
1370597d-57dc-46ae-9d2f-ac6e4a285c81,skyavet,05fed845-f2b4-4561-b4f0-c93a6d71ab9b,2024-02-28 12:44:35.476343933 +0000 UTC,1,ChatMessage,1
1370597d-57dc-46ae-9d2f-ac6e4a285c81,skyavet,0e93cbcd-ba41-4c48-acc5-137355e84275,2024-02-28 12:44:39.339870867 +0000 UTC,1,ChatMessage,1
1370597d-57dc-46ae-9d2f-ac6e4a285c81,skyavet,6ad7bd36-c496-49dc-9fb4-de9313c99f88,2024-02-28 12:44:41.617037358 +0000 UTC,1,ChatMessage,1
65662aff-44d6-4f06-b9d9-07445c6e5943,kozat0,8f405709-44bc-42a6-a509-0b8f79f5d89d,2024-02-28 12:44:44.31427801 +0000 UTC,1,ChatMessage,1
b8585fb7-9338-4f00-992a-07cf857e6e14,mvpalheta,6ba2fab4-5c10-4476-a741-422b7804dc3f,2024-02-28 12:45:19.235305763 +0000 UTC,1,ChatMessage,1
2d3d2dce-d353-4961-ad39-46723efe2100,mariicmartins,d182a5f2-7379-44b0-9571-a031ff0676b3,2024-02-28 12:45:38.44213335 +0000 UTC,1,ChatMessage,1
5f8fcbe0-6014-43f8-8b83-38cf2f4887b3,teomewhy,b0426f64-8c98-4c9d-abd0-515459147039,2024-02-28 12:46:39.289506723 +0000 UTC,1,ChatMessage,1
fb3e3d1e-3e12-48ea-ba61-ce8aaec0b231,paulomarangonijr,d65d1816-8ef1-4afd-96b0-e6ebe2cdad39,2024-02-28 12:46:46.918519879 +0000 UTC,50,Lista de presença,1
2d3d2dce-d353-4961-ad39-46723efe2100,mariicmartins,a032a0d7-b81a-4908-bbe6-4d3381c7723f,2024-02-28 12:46:49.797748428 +0000 UTC,1,ChatMessage,1
5f8fcbe0-6014-43f8-8b83-38cf2f4887b3,teomewhy,a8cb8e7b-81c4-4530-8e7d-0ca2f13f693c,2024-02-28 12:47:18.863020717 +0000 UTC,1,ChatMessage,1
2d3d2dce-d353-4961-ad39-46723efe2100,mariicmartins,fd311f1c-2420-40c1-8478-66c411d7888d,2024-02-28 12:48:01.913765199 +0000 UTC,1,ChatMessage,1
7107771a-0558-4aaa-a66e-570205a7f367,leogend,558ab7f3-b2e5-4a29-ae2c-fdd553db8dbc,2024-02-28 12:48:23.555197561 +0000 UTC,1,ChatMessage,1
7107771a-0558-4aaa-a66e-570205a7f367,leogend,cbcb9479-60fe-43b1-b7f1-7ced52f34a0a,2024-02-28 12:48:43.083431414 +0000 UTC,500,Resgatar Ponei,1
2d3d2dce-d353-4961-ad39-46723efe2100,mariicmartins,354ebbcf-645e-4830-8dea-220d991f0f9f,2024-02-28 12:48:43.64897532 +0000 UTC,1,ChatMessage,1
044e95f2-8756-42bd-a0a3-d50708beb8da,leokirian,687e9198-b1e0-46c9-b468-83e471bc8909,2024-02-28 12:49:20.475670108 +0000 UTC,1,ChatMessage,1
e3bd16fa-ff94-4a76-bf60-93ff8744d83e,hskpuff,f1c0047e-4618-4581-8ecb-f2e4580dac2d,2024-02-28 12:49:36.624851755 +0000 UTC,1,ChatMessage,1
65662aff-44d6-4f06-b9d9-07445c6e5943,kozat0,6fcec9b3-9b56-4762-a766-a2549ea0fa51,2024-02-28 12:50:09.121213506 +0000 UTC,1,ChatMessage,1
65662aff-44d6-4f06-b9d9-07445c6e5943,kozat0,626e5eb2-e3e0-4cfa-b738-1871e5cc2dc7,2024-02-28 12:50:28.772681849 +0000 UTC,1,ChatMessage,1
7107771a-0558-4aaa-a66e-570205a7f367,leogend,d6da7214-8e69-4df1-9f37-a6499d266f50,2024-02-28 12:50:35.802367498 +0000 UTC,1,ChatMessage,1
30e5dd64-f51e-43e2-a3e2-6f6407658d2a,1__jhonas__1,c7d019f2-5042-432c-8858-dc6647e2b486,2024-02-28 12:50:40.452722971 +0000 UTC,1,ChatMessage,1
aa3eaf74-6d9c-4859-b733-5a18a3b2f71b,afonso_rf,77263f40-adbe-479d-aa6c-44529b2e6c57,2024-02-28 12:50:42.322510578 +0000 UTC,1,ChatMessage,1
65662aff-44d6-4f06-b9d9-07445c6e5943,kozat0,0c1ab30d-818f-478d-b47f-67d652c1c92a,2024-02-28 12:50:52.823137126 +0000 UTC,1,ChatMessage,1
30e5dd64-f51e-43e2-a3e2-6f6407658d2a,1__jhonas__1,15e5353e-c9b7-4bfe-a202-0c14ef36d19c,2024-02-28 12:51:09.005086296 +0000 UTC,1,ChatMessage,1
4e7eafad-5196-4d4f-9dee-23eb5c367334,dxcassiano,2b329c51-948f-4b3f-90bf-1bad043e230e,2024-02-28 12:51:18.330786163 +0000 UTC,50,Lista de presença,1
30e5dd64-f51e-43e2-a3e2-6f6407658d2a,1__jhonas__1,6d7591dc-29c9-463f-996a-09a5e2a56f45,2024-02-28 12:51:30.220648947 +0000 UTC,1,ChatMessage,1
71eeacbe-87c0-4c25-a59c-adfb121267b2,mielked,93bded25-70e4-49b8-b488-b839eae4cd3b,2024-02-28 12:52:35.660865591 +0000 UTC,1,ChatMessage,1
71eeacbe-87c0-4c25-a59c-adfb121267b2,mielked,50a19df9-2208-484f-aae3-9a669ae291f2,2024-02-28 12:52:57.917854643 +0000 UTC,50,Lista de presença,1
e3bd16fa-ff94-4a76-bf60-93ff8744d83e,hskpuff,e309e51b-55a3-4ff1-81c8-ae866670a866,2024-02-28 12:53:00.635665402 +0000 UTC,50,Lista de presença,1
2d7f6b3f-9366-44c1-9663-beb5f7e1254e,pipinstallsocialism,e62c3eaa-42ac-4832-bfc3-dc8b939d3f24,2024-02-28 12:53:40.899742631 +0000 UTC,1,ChatMessage,1
a7649e0c-92dd-42fe-bb36-d6f0aaaa8638,marco_machado_123,d49fde82-d62f-4db3-a06d-a37c38ce85b8,2024-02-28 12:54:01.283366261 +0000 UTC,50,Lista de presença,1
2d7f6b3f-9366-44c1-9663-beb5f7e1254e,pipinstallsocialism,70c75280-bff0-4457-8f80-7fb12b465b5c,2024-02-28 12:54:23.753397716 +0000 UTC,1,ChatMessage,1
5f8fcbe0-6014-43f8-8b83-38cf2f4887b3,teomewhy,3b86e38b-6908-4e1c-8ae9-c53e7dd53cae,2024-02-28 12:54:35.575524482 +0000 UTC,1,ChatMessage,1
a7649e0c-92dd-42fe-bb36-d6f0aaaa8638,marco_machado_123,8ae82813-5b58-4497-a78e-3c23db231691,2024-02-28 12:54:39.565118258 +0000 UTC,1,ChatMessage,1
044e95f2-8756-42bd-a0a3-d50708beb8da,leokirian,bccfe910-755f-4459-8472-dcbb51c907ac,2024-02-28 12:55:15.577465644 +0000 UTC,1,ChatMessage,1
986cc0d3-ce4a-4374-8b1d-3c4f85ad5349,diegobvl,cdb86f32-51d7-469a-b38a-eb0f84a20bb5,2024-02-28 12:55:28.691322872 +0000 UTC,1,ChatMessage,1
2d3d2dce-d353-4961-ad39-46723efe2100,mariicmartins,fa997d29-5d25-4ea1-8b66-50e71c8464cb,2024-02-28 12:55:35.375668094 +0000 UTC,1,ChatMessage,1
986cc0d3-ce4a-4374-8b1d-3c4f85ad5349,diegobvl,8863ad9e-9fa7-4b28-bac3-10b604f4dc28,2024-02-28 12:55:51.021104089 +0000 UTC,50,Lista de presença,1
65662aff-44d6-4f06-b9d9-07445c6e5943,kozat0,e0badf55-f03a-4ed8-b991-cc6236b98b1d,2024-02-28 12:56:22.717752773 +0000 UTC,1,ChatMessage,1
1370597d-57dc-46ae-9d2f-ac6e4a285c81,skyavet,2300bb16-d8e8-489d-944f-4f21852470ee,2024-02-28 12:57:19.58650407 +0000 UTC,1,ChatMessage,1
1370597d-57dc-46ae-9d2f-ac6e4a285c81,skyavet,92d6ee5f-faf8-4ce5-8d14-cc30f57260e9,2024-02-28 12:57:33.669106535 +0000 UTC,1,ChatMessage,1
2d3d2dce-d353-4961-ad39-46723efe2100,mariicmartins,39242409-f3ba-40c4-9ae8-9cb3ba32fe43,2024-02-28 12:57:51.445622259 +0000 UTC,1,ChatMessage,1
c4f241f8-2140-4f72-b1a3-904fcc51e38c,otal_xandao,212edd13-9e80-47f5-84e6-0c49fadab384,2024-02-28 12:57:55.220524893 +0000 UTC,1,ChatMessage,1
5f8fcbe0-6014-43f8-8b83-38cf2f4887b3,teomewhy,94278f00-f10c-400a-8f12-8da187002cde,2024-02-28 12:58:06.152220455 +0000 UTC,1,ChatMessage,1
5f8fcbe0-6014-43f8-8b83-38cf2f4887b3,teomewhy,302f8ddf-678f-40e7-83cd-2ac953847513,2024-02-28 12:58:37.263175852 +0000 UTC,1,ChatMessage,1
5f8fcbe0-6014-43f8-8b83-38cf2f4887b3,teomewhy,000f2b3d-52da-48a0-a4d5-af411b2a6f90,2024-02-28 12:59:07.270156404 +0000 UTC,1,ChatMessage,1
5f8fcbe0-6014-43f8-8b83-38cf2f4887b3,teomewhy,701542d7-d3bd-4cc1-a05f-513c92743902,2024-02-28 12:59:16.218706849 +0000 UTC,1,ChatMessage,1
2d3d2dce-d353-4961-ad39-46723efe2100,mariicmartins,da6c8aeb-febe-4595-9b98-4a3f3a49771d,2024-02-28 12:59:29.846135811 +0000 UTC,1,ChatMessage,1
24ef9aed-ab90-41bf-bf90-88d17210d1b2,thiagolange,858ebe80-3307-4576-a7f2-d995c4e1b445,2024-02-28 12:59:42.347313051 +0000 UTC,50,Lista de presença,1
5f8fcbe0-6014-43f8-8b83-38cf2f4887b3,teomewhy,62ca596f-a550-4019-b079-6e48ed1826ff,2024-02-28 13:00:04.659587875 +0000 UTC,1,ChatMessage,1
d62818f5-c3a1-47b6-94f5-f41b607b72e0,quintella_nikity,7dfdc2ac-c4d0-4d5c-96d1-949158a2ee29,2024-02-28 13:00:27.484943898 +0000 UTC,1,ChatMessage,1
ed84a208-e90a-4372-bc4c-be0e0bb4e8a4,hdkami,af56cc41-c337-4e96-921e-bebf913c48f6,2024-02-28 13:02:28.251098333 +0000 UTC,50,Lista de presença,1
5f8fcbe0-6014-43f8-8b83-38cf2f4887b3,teomewhy,9fde53e7-8807-4682-946e-f3fc60a68726,2024-02-28 13:04:06.703895918 +0000 UTC,1,ChatMessage,1
5f8fcbe0-6014-43f8-8b83-38cf2f4887b3,teomewhy,ad341846-fa9d-49e9-97df-fa8b223a3e7c,2024-02-28 13:04:07.034878461 +0000 UTC,1,ChatMessage,1
5f8fcbe0-6014-43f8-8b83-38cf2f4887b3,teomewhy,00382d14-62fd-4ef1-978e-82923b05b2fa,2024-02-28 13:04:28.368287408 +0000 UTC,1,ChatMessage,1
5f8fcbe0-6014-43f8-8b83-38cf2f4887b3,teomewhy,2e7f3e7c-3985-4058-b4b9-622e917d5e1c,2024-02-28 13:05:00.728049441 +0000 UTC,1,ChatMessage,1
2d228697-7f11-4a40-a7a8-16ee5e1bc1a9,oadilsonrocha,4f462289-aaf3-4afe-b09f-305278e60a23,2024-02-28 13:05:21.821797215 +0000 UTC,50,Lista de presença,1
5f8fcbe0-6014-43f8-8b83-38cf2f4887b3,teomewhy,081180f7-d757-461f-8560-7cc6d581f29e,2024-02-28 13:05:44.163036027 +0000 UTC,1,ChatMessage,1
2d228697-7f11-4a40-a7a8-16ee5e1bc1a9,oadilsonrocha,6c61a89b-87f6-4e22-b57c-d63e5f52d94f,2024-02-28 13:05:52.813528761 +0000 UTC,1,ChatMessage,1
aa47f1e7-1631-4b03-abd9-9309de45f81a,andrehm_,f2fdc8e2-528f-4304-a368-eddea3a66803,2024-02-28 13:06:32.316741162 +0000 UTC,50,Lista de presença,1
8694f99e-5b55-467e-82d5-0e0079cd664d,byronpsycho,0392fde1-4207-4f85-9daf-cbbeeaffad45,2024-02-28 13:07:00.414163987 +0000 UTC,50,Lista de presença,1
2d228697-7f11-4a40-a7a8-16ee5e1bc1a9,oadilsonrocha,22c4b3c3-257d-4fa4-a778-9cc01294bd1a,2024-02-28 13:07:07.066870672 +0000 UTC,1,ChatMessage,1
8694f99e-5b55-467e-82d5-0e0079cd664d,byronpsycho,37f48078-dbba-4d43-960e-eeaeee766415,2024-02-28 13:07:20.592665824 +0000 UTC,1,ChatMessage,1
2d7f6b3f-9366-44c1-9663-beb5f7e1254e,pipinstallsocialism,901863bc-4c3f-4c22-a84f-7f078175fc9e,2024-02-28 13:07:55.64765329 +0000 UTC,1,ChatMessage,1
a7649e0c-92dd-42fe-bb36-d6f0aaaa8638,marco_machado_123,5e98ee91-d189-4c7e-b611-468644770a6f,2024-02-28 13:07:58.996133326 +0000 UTC,1,ChatMessage,1
5f8fcbe0-6014-43f8-8b83-38cf2f4887b3,teomewhy,fedecbaf-359b-41f2-8859-d36f92ea6225,2024-02-28 13:08:14.440204393 +0000 UTC,1,ChatMessage,1
e7c79c1a-7693-4e63-a844-c755e0bc3bd3,gabriel_aka,82bc2bbc-4949-440d-9694-b914d13e507c,2024-02-28 13:08:18.856304459 +0000 UTC,1,ChatMessage,1
5f8fcbe0-6014-43f8-8b83-38cf2f4887b3,teomewhy,dc0dde33-8b68-4931-9528-4830c4a31446,2024-02-28 13:08:26.594781374 +0000 UTC,1,ChatMessage,1
5f8fcbe0-6014-43f8-8b83-38cf2f4887b3,teomewhy,7e52b14c-fa39-4ad0-a7a7-a7359c9318de,2024-02-28 13:08:53.544695795 +0000 UTC,1,ChatMessage,1
05de679b-9989-4416-9aa4-20c149999c8d,perdidosnoplay,f3ba1a44-98aa-418e-91ed-9f404ba25a96,2024-02-28 13:09:09.07469232 +0000 UTC,50,Lista de presença,1
24782f0b-4683-4f35-976a-ea21d6714ba6,medalutadorespacialx,4333ce13-9bd7-441a-ad9d-b64527197e28,2024-02-28 13:09:26.168411112 +0000 UTC,1,ChatMessage,1
46d6f270-fb6b-4f0c-80a5-fada7f796fce,italomoisa,92279833-2f60-4bc6-8a6b-b68e956531f6,2024-02-28 13:09:35.545219056 +0000 UTC,1,ChatMessage,1
2d7f6b3f-9366-44c1-9663-beb5f7e1254e,pipinstallsocialism,e5a7214c-0052-48c0-9369-43f564a59e2b,2024-02-28 13:09:40.798698094 +0000 UTC,-1000,Troca de Pontos StreamElements,1
1b08989c-039d-4c82-879b-0f56159a1ebb,rafaelbonilha85,932420b7-d1ff-42da-8fd5-c3d4c87ae891,2024-02-28 13:09:55.635263682 +0000 UTC,50,Lista de presença,1
5bb5a59e-97b5-4268-b408-3bda9ab13b40,upyper,5097bbe8-0023-49f3-8128-9eba2a6571e7,2024-02-28 13:09:58.133118193 +0000 UTC,1,ChatMessage,1
46d6f270-fb6b-4f0c-80a5-fada7f796fce,italomoisa,5964bf10-7ac0-4aaf-8b92-9b899674f362,2024-02-28 13:10:06.151257987 +0000 UTC,1,ChatMessage,1
b582a8d0-2823-489b-ab80-12bbdf42a06f,dare3devil,85e9a8f3-51ed-4272-91ea-2a7a6337d8f5,2024-02-28 13:10:16.087819763 +0000 UTC,1,ChatMessage,1
2d228697-7f11-4a40-a7a8-16ee5e1bc1a9,oadilsonrocha,244084cd-16bf-44bb-af71-7747133cb5b2,2024-02-28 13:10:24.30457972 +0000 UTC,1,ChatMessage,1
05de679b-9989-4416-9aa4-20c149999c8d,perdidosnoplay,3fff8532-5343-434a-9ddf-813f61629eb5,2024-02-28 13:10:24.690683146 +0000 UTC,1,ChatMessage,1
803debdb-8136-4cb5-af29-dcd8db36bf2c,lucasnv_,27a82f21-3d4c-4ca7-a4f7-4e564b1f0298,2024-02-28 13:10:25.954982636 +0000 UTC,1,ChatMessage,1
044e95f2-8756-42bd-a0a3-d50708beb8da,leokirian,16da9c50-f93d-4595-83df-e18868af98dc,2024-02-28 13:10:26.189775877 +0000 UTC,1,ChatMessage,1
46d6f270-fb6b-4f0c-80a5-fada7f796fce,italomoisa,62e4ba6e-8876-431b-a274-335340ca9c65,2024-02-28 13:10:26.7976424 +0000 UTC,1,ChatMessage,1
de864f0b-7f68-4c91-8d1f-aea32d329138,zenoki,161e9d16-aa71-4cfc-9709-bfd42f67aab9,2024-02-28 13:10:27.139670376 +0000 UTC,50,Lista de presença,1
5bb5a59e-97b5-4268-b408-3bda9ab13b40,upyper,1d15b6b7-c043-4a3c-b447-1686ed29043e,2024-02-28 13:10:39.639935478 +0000 UTC,1,ChatMessage,1
2d3d2dce-d353-4961-ad39-46723efe2100,mariicmartins,fd7976c3-821e-4963-ac47-7e29384fe40b,2024-02-28 13:10:44.293909565 +0000 UTC,1,ChatMessage,1
2d228697-7f11-4a40-a7a8-16ee5e1bc1a9,oadilsonrocha,b7bf10bf-1ee3-4e24-bb06-f2a697959706,2024-02-28 13:10:47.87212157 +0000 UTC,1,ChatMessage,1
65662aff-44d6-4f06-b9d9-07445c6e5943,kozat0,b06a81b8-5040-4df9-a724-ad0e3e43a81d,2024-02-28 13:10:49.77435341 +0000 UTC,1,ChatMessage,1
aa3eaf74-6d9c-4859-b733-5a18a3b2f71b,afonso_rf,fb51ccd3-54b9-4ad3-9a01-26d8afd73f07,2024-02-28 13:11:07.730458502 +0000 UTC,1,ChatMessage,1
8694f99e-5b55-467e-82d5-0e0079cd664d,byronpsycho,cb75be94-b928-465e-bc61-78e1509d848c,2024-02-28 13:11:10.065929444 +0000 UTC,1,ChatMessage,1
2d228697-7f11-4a40-a7a8-16ee5e1bc1a9,oadilsonrocha,08311bcb-fd04-42b6-93f8-8c8eb121b32d,2024-02-28 13:11:10.357235402 +0000 UTC,1,ChatMessage,1
e7c79c1a-7693-4e63-a844-c755e0bc3bd3,gabriel_aka,7df442ff-6fe2-47cf-9d4a-2437e353993e,2024-02-28 13:11:10.603935352 +0000 UTC,1,ChatMessage,1
46d6f270-fb6b-4f0c-80a5-fada7f796fce,italomoisa,5632df3a-cca5-4bf6-bc87-f5dbe9684e10,2024-02-28 13:11:22.241170494 +0000 UTC,1,ChatMessage,1
24782f0b-4683-4f35-976a-ea21d6714ba6,medalutadorespacialx,88f391ec-b542-406e-8d85-636e4440e766,2024-02-28 13:11:22.363052851 +0000 UTC,1,ChatMessage,1
aa3eaf74-6d9c-4859-b733-5a18a3b2f71b,afonso_rf,c2cecee8-b762-4ace-9b48-221ceb4e57cd,2024-02-28 13:11:28.710598094 +0000 UTC,1,ChatMessage,1
8694f99e-5b55-467e-82d5-0e0079cd664d,byronpsycho,0542e98c-eb22-4855-8e86-786577584813,2024-02-28 13:11:32.495745189 +0000 UTC,1,ChatMessage,1
2d228697-7f11-4a40-a7a8-16ee5e1bc1a9,oadilsonrocha,a413f005-dea9-4d43-a393-bc5e0dc2a346,2024-02-28 13:11:36.507756888 +0000 UTC,1,ChatMessage,1
044e95f2-8756-42bd-a0a3-d50708beb8da,leokirian,67d75857-ee01-4fe9-8d69-ecc8ad11a099,2024-02-28 13:11:37.310599454 +0000 UTC,1,ChatMessage,1
5f8fcbe0-6014-43f8-8b83-38cf2f4887b3,teomewhy,d579a0c4-4586-4596-8cd2-938b79d3afe7,2024-02-28 13:11:55.216428202 +0000 UTC,1,ChatMessage,1
5f8fcbe0-6014-43f8-8b83-38cf2f4887b3,teomewhy,3818f4bc-ec1e-4cb9-8289-45e342ada683,2024-02-28 13:11:55.538009623 +0000 UTC,1,ChatMessage,1
5f8fcbe0-6014-43f8-8b83-38cf2f4887b3,teomewhy,6be8b0e1-d7c5-4194-84c0-9ac4aac711e1,2024-02-28 13:11:55.869590652 +0000 UTC,1,ChatMessage,1
5f8fcbe0-6014-43f8-8b83-38cf2f4887b3,teomewhy,52a41f0d-0b31-4b91-b8f9-a3ff3239d461,2024-02-28 13:11:56.244592552 +0000 UTC,1,ChatMessage,1
5f8fcbe0-6014-43f8-8b83-38cf2f4887b3,teomewhy,02064bac-02a0-40c3-8ac2-4032eb7c1615,2024-02-28 13:11:56.578193498 +0000 UTC,1,ChatMessage,1
24782f0b-4683-4f35-976a-ea21d6714ba6,medalutadorespacialx,144c907d-fada-4a4a-9504-8c4cf5e9551a,2024-02-28 13:11:56.862299772 +0000 UTC,1,ChatMessage,1
46d6f270-fb6b-4f0c-80a5-fada7f796fce,italomoisa,f1fa840b-da71-4514-81be-d50676fa63e3,2024-02-28 13:11:57.86057099 +0000 UTC,1,ChatMessage,1
044e95f2-8756-42bd-a0a3-d50708beb8da,leokirian,54281867-6f41-48f2-8519-c699c4ded189,2024-02-28 13:11:57.944471409 +0000 UTC,1,ChatMessage,1
e7c79c1a-7693-4e63-a844-c755e0bc3bd3,gabriel_aka,d9f86ad4-3ab9-4eaf-ad10-f956b30880a9,2024-02-28 13:11:59.732295034 +0000 UTC,1,ChatMessage,1
2d228697-7f11-4a40-a7a8-16ee5e1bc1a9,oadilsonrocha,7d7eab93-8c16-4d68-af48-ab3b7cd4b4bd,2024-02-28 13:12:01.01685386 +0000 UTC,1,ChatMessage,1
24782f0b-4683-4f35-976a-ea21d6714ba6,medalutadorespacialx,bf03dd02-b069-4712-ade0-38a5fe8558f7,2024-02-28 13:12:16.190282217 +0000 UTC,1,ChatMessage,1
044e95f2-8756-42bd-a0a3-d50708beb8da,leokirian,da9e8776-4477-4f65-b891-76a485914b2a,2024-02-28 13:12:27.913574274 +0000 UTC,1,ChatMessage,1
8694f99e-5b55-467e-82d5-0e0079cd664d,byronpsycho,a49b9afb-360a-4f0f-ab2d-3415fd2642be,2024-02-28 13:12:28.46200961 +0000 UTC,1,ChatMessage,1
5bb5a59e-97b5-4268-b408-3bda9ab13b40,upyper,35c59498-1dd3-4461-b6d0-187e1e636523,2024-02-28 13:13:05.290679794 +0000 UTC,1,ChatMessage,1
3744c69d-25c1-46a6-b178-ee5925f78014,marquesmk,03c9679c-9a90-4103-ac7f-c924343c50fc,2024-02-28 13:13:09.592571698 +0000 UTC,1,ChatMessage,1
46d6f270-fb6b-4f0c-80a5-fada7f796fce,italomoisa,6d7456d9-4a8f-462c-ae4f-ae6673fe1591,2024-02-28 13:13:22.805390317 +0000 UTC,1,ChatMessage,1
dfa4b373-d4d7-41ad-ab95-182bb052f008,pizzagui,47025d22-29eb-472e-83cc-c8663df80572,2024-02-28 13:13:40.637704402 +0000 UTC,1,ChatMessage,1
5bb5a59e-97b5-4268-b408-3bda9ab13b40,upyper,9216ea06-f75f-41cc-8ab2-138a0c86fc67,2024-02-28 13:13:46.453920789 +0000 UTC,1,ChatMessage,1
46d6f270-fb6b-4f0c-80a5-fada7f796fce,italomoisa,27ff5cf5-1016-4ba0-9e70-46817f89dca6,2024-02-28 13:13:47.625633905 +0000 UTC,1,ChatMessage,1
803debdb-8136-4cb5-af29-dcd8db36bf2c,lucasnv_,6e458c4b-a9a6-4ad9-be86-6cf41d948489,2024-02-28 13:13:48.278102927 +0000 UTC,1,ChatMessage,1
5f8fcbe0-6014-43f8-8b83-38cf2f4887b3,teomewhy,fee6df7e-9dc3-4097-9e6b-f27302109b74,2024-02-28 13:13:57.914910901 +0000 UTC,1,ChatMessage,1
5f8fcbe0-6014-43f8-8b83-38cf2f4887b3,teomewhy,43b40959-4185-46e9-99fe-063d4be9218b,2024-02-28 13:13:58.097846536 +0000 UTC,1,ChatMessage,1
5f8fcbe0-6014-43f8-8b83-38cf2f4887b3,teomewhy,2b5588cc-1f92-4a1c-895b-ee4942927f73,2024-02-28 13:13:58.382515283 +0000 UTC,1,ChatMessage,1
5f8fcbe0-6014-43f8-8b83-38cf2f4887b3,teomewhy,0743b027-30de-4bda-b7a0-1bb77529480d,2024-02-28 13:13:58.631090491 +0000 UTC,1,ChatMessage,1
2d228697-7f11-4a40-a7a8-16ee5e1bc1a9,oadilsonrocha,dd84797c-74c5-4d2d-ada4-08492e4f4c49,2024-02-28 13:13:58.666312916 +0000 UTC,1,ChatMessage,1
7af74d57-b6ac-42db-8093-f0fa8fb9a29f,joovitor177,104de689-00bd-4c08-8917-a8f3a2b39db1,2024-02-28 13:14:06.647393729 +0000 UTC,50,Lista de presença,1
ed034cb1-ea7e-4e22-9221-dd069037a701,patrick_vasconceloss,469a70c8-43ae-47b2-ac9a-c9d1357f6c63,2024-02-28 13:14:08.35429838 +0000 UTC,1,ChatMessage,1
46d6f270-fb6b-4f0c-80a5-fada7f796fce,italomoisa,3b7451e1-9e64-4970-bd92-3c861447eb77,2024-02-28 13:14:08.454758509 +0000 UTC,1,ChatMessage,1
2d7f6b3f-9366-44c1-9663-beb5f7e1254e,pipinstallsocialism,28e88fae-4c96-4bec-a04f-7d6e5bde4aa0,2024-02-28 13:14:17.138088332 +0000 UTC,1,ChatMessage,1
ed034cb1-ea7e-4e22-9221-dd069037a701,patrick_vasconceloss,91782c11-5c6c-47b5-adbc-452d33f1eb24,2024-02-28 13:14:31.66229146 +0000 UTC,50,Lista de presença,1
803debdb-8136-4cb5-af29-dcd8db36bf2c,lucasnv_,69b85eb2-d49e-4fa3-8077-f00420bdc786,2024-02-28 13:14:33.271938386 +0000 UTC,1,ChatMessage,1
3744c69d-25c1-46a6-b178-ee5925f78014,marquesmk,933ec410-9ebd-4362-9dee-a9bdde3252c0,2024-02-28 13:14:52.33028359 +0000 UTC,1,ChatMessage,1
65662aff-44d6-4f06-b9d9-07445c6e5943,kozat0,b8ddb4e3-cbc9-44e8-b934-782e3b84d0e7,2024-02-28 13:15:18.841854189 +0000 UTC,1,ChatMessage,1
5f8fcbe0-6014-43f8-8b83-38cf2f4887b3,teomewhy,5c24b987-3bf9-47ff-957e-d11d1a0082fb,2024-02-28 13:15:27.309329309 +0000 UTC,1,ChatMessage,1
dfa4b373-d4d7-41ad-ab95-182bb052f008,pizzagui,9dd96201-3cac-4589-9900-1776374397f5,2024-02-28 13:15:44.612819803 +0000 UTC,500,Resgatar Ponei,1
a7649e0c-92dd-42fe-bb36-d6f0aaaa8638,marco_machado_123,0dee454e-059a-4142-ac77-995daf8a4153,2024-02-28 13:16:06.404719352 +0000 UTC,1,ChatMessage,1
